sub,region,title_kr,title_en,desc_kr,desc_en,addr_kr,addr_en,route_kr,duration,difficulty,budget_kr,naver_map,kakao_map,web,free,publish_at
3hour,제주 서귀포,우도 당일치기 자전거 코스,Udo Island Day Trip Cycling Course,"우도 자전거 일주 당일 코스
▪ 성산항 → 우도 여객선 → 자전거 대여 → 우도 일주 (16km)
▪ 검멀레 해변·홍조단괴 해변·우도봉
▪ 우도 땅콩 아이스크림·해산물 필수 시식","Udo Island full-day cycling circuit
▪ Seongsan Harbor → Udo ferry → bike rental → Udo Island circuit (16km)
▪ Geomeolle Beach · Hongjo Danggoe Beach · Udobong Peak
▪ Udo peanut ice cream & seafood — must try",성산읍 우도면 일대,"Udo-myeon, Seongsan-eup, Seogwipo-si, Jeju",제주시 → 렌터카 → 성산항 → 여객선 탑승 (왕복 약 30분),5시간,easy,"여객선 왕복 7,000원 + 자전거 대여 15,000원",https://map.naver.com/v5/search/우도+제주,https://map.kakao.com/link/search/우도+제주,해당없음,TRUE,
3hour,제주 서귀포,제주 천지연 폭포 & 서귀포 매일올레시장,Jeju Cheonjiyeon Falls & Seogwipo Olle Market,"서귀포 천지연폭포 + 매일올레시장 코스
▪ 천지연폭포 (높이 22m · 천연기념물 서식지) → 매일올레시장
▪ 서귀포 로컬 야시장 · 매일 운영
▪ 서귀포 흑돼지·해산물·빙떡 시식","Seogwipo Cheonjiyeon Falls + Maeil Olle Market
▪ Cheonjiyeon Falls (22m height · natural monument habitat) → Maeil Olle Market
▪ Seogwipo local night market · open daily
▪ Seogwipo black pork · seafood · bingddok tasting",서귀포시 천지동 667-7,"667-7 Cheonji-dong, Seogwipo-si, Jeju",서귀포버스터미널 → 시내버스 → 천지연폭포 (약 10분),2시간,easy,"입장료 2,000원",https://map.naver.com/v5/search/천지연폭포,https://map.kakao.com/link/search/천지연폭포,해당없음,TRUE,
recommend,제주 서귀포,제주 정방폭포 & 서귀포 칠십리 해안,Jeju Jeongbang Falls & Seogwipo Chilsimni Coast,"정방폭포 + 서귀포 칠십리 해안 코스
▪ 정방폭포 (동양 유일 해안 직폭) → 칠십리 해안 산책
▪ 바다로 직접 떨어지는 폭포 세계적 희귀 지형
▪ 외돌개·소정방폭포 연계 가능","Jeongbang Falls + Seogwipo Chilsimni coast
▪ Jeongbang Falls (Asia's only waterfall falling directly into the sea) → Chilsimni coastal walk
▪ Globally rare geological feature — waterfall directly into ocean
▪ Oedolgae & Sojeongbang Falls connection available",서귀포시 칠십리로214번길 37,"37 Chilsimni-ro 214beon-gil, Seogwipo-si, Jeju",서귀포버스터미널 → 시내버스 → 정방폭포 (약 10분),2시간,easy,"성인 2,000원",https://map.naver.com/v5/search/정방폭포,https://map.kakao.com/link/search/정방폭포,해당없음,TRUE,
3hour,제주 서귀포,제주 섭지코지 & 신양 해변 탐방,Jeju Seopjikoji Cape & Sinyang Beach Tour,"섭지코지 + 신양섭지 해변 탐방
▪ 섭지코지 입구 → 유채꽃밭 → 등대 → 신양해수욕장
▪ 드라마 '올인' 촬영지 · 봄 유채꽃 절경
▪ 글라스하우스 카페 연계 가능 (유료)","Seopjikoji Cape + Sinyang Beach tour
▪ Seopjikoji entrance → canola flower field → lighthouse → Sinyang Beach
▪ 'All In' drama filming location · spring canola flower scenery
▪ Glass House cafe connection available (fee)",성산읍 고성리 섭지코지로 107,"107 Seopjikoji-ro, Goseong-ri, Seongsan-eup, Seogwipo-si, Jeju",제주시 → 렌터카 → 섭지코지 (약 1시간 10분),2시간,easy,무료,https://map.naver.com/v5/search/섭지코지,https://map.kakao.com/link/search/섭지코지,해당없음,TRUE,
recommend,제주 서귀포,제주 산방산 & 용머리 해안 탐방,Jeju Sanbangsan Mountain & Yongmeori Coast,"산방산 + 용머리 해안 탐방
▪ 산방굴사 → 용머리 해안 (퇴적암 해안 절경)
▪ 제주 최고령 용암돔 · 유네스코 세계자연유산
▪ 형제섬·마라도 조망 가능","Sanbangsan + Yongmeori Coast exploration
▪ Sanbang Cave Temple → Yongmeori Coast (sedimentary rock coastal scenery)
▪ Jeju's oldest lava dome · UNESCO World Natural Heritage
▪ Hyeongjedo & Marado Island views",안덕면 산방로 218,"218 Sanbang-ro, Andeok-myeon, Seogwipo-si, Jeju",서귀포버스터미널 → 시외버스 → 산방산 (약 30분),3시간,easy,"용머리 입장료 2,000원",https://map.naver.com/v5/search/산방산+제주,https://map.kakao.com/link/search/산방산+제주,해당없음,TRUE,
3hour,제주 서귀포,제주 마라도 & 국토 최남단 인증,Jeju Marado Island — Korea's Southernmost Point,"마라도 당일 여행 + 최남단 인증
▪ 운진항 → 여객선 30분 → 마라도 → 짜장면 원조
▪ 한국 최남단 섬 공식 인증 포토존
▪ 짜장면 발상지 마라도 짬뽕·짜장 필수","Marado Island day trip + southernmost certification
▪ Unjin Harbor → 30min ferry → Marado → original jjajangmyeon
▪ Official Korea's southernmost island photo zone
▪ Marado jjamppong & jjajang — a must at the birthplace",대정읍 최남단길 14,"14 Choenamdan-gil, Daejeong-eup, Seogwipo-si, Jeju",서귀포버스터미널 → 시외버스 → 운진항 → 여객선 탑승 (왕복 약 30분),3시간,easy,"여객선 왕복 20,000원~",https://map.naver.com/v5/search/마라도,https://map.kakao.com/link/search/마라도,해당없음,TRUE,
3hour,제주 제주시,제주 협재 해수욕장 & 비양도 탐방,Jeju Hyeopjae Beach & Biyangdo Island Tour,"협재 에메랄드 해수욕장 + 비양도 코스
▪ 협재해수욕장 → 한림항 → 비양도 여객선 탑승
▪ 서부 제주 최고 에메랄드 바다
▪ 비양도 1시간 도보 일주 가능","Hyeopjae emerald beach + Biyangdo Island
▪ Hyeopjae Beach → Hallim Harbor → Biyangdo ferry
▪ Best emerald sea in western Jeju
▪ Biyangdo 1-hour walking circuit possible",한림읍 협재리 2497-1,"2497-1 Hyeopjae-ri, Hallim-eup, Jeju-si, Jeju",제주시 → 시외버스 → 협재해수욕장 (약 50분),3시간,easy,"비양도 여객선 왕복 7,000원",https://map.naver.com/v5/search/협재해수욕장,https://map.kakao.com/link/search/협재해수욕장,해당없음,TRUE,
recommend,제주 제주시,제주 사려니숲길 & 물찻오름 트레킹,Jeju Saryeoni Forest Trail & Mulchatoreum,"사려니숲길 + 물찻오름 트레킹 코스
▪ 사려니숲길 (15.2km 전체 또는 분할 탐방)
▪ 삼나무·편백 편백숲 · 피톤치드 숲욕
▪ 물찻오름 정상 분화구 습지 연계","Saryeoni Forest Trail + Mulchatoreum trekking
▪ Saryeoni Forest Trail (full 15.2km or partial sections)
▪ Cedar & hinoki cypress forest · phytoncide forest bath
▪ Mulchatoreum summit crater wetland connection",조천읍 교래리 산119,"San 119 Gyorae-ri, Jocheon-eup, Jeju-si, Jeju",제주시 → 렌터카 → 사려니숲길 입구 (약 40분),3시간,medium,무료,https://map.naver.com/v5/search/사려니숲길,https://map.kakao.com/link/search/사려니숲길,해당없음,TRUE,
3hour,제주 서귀포,제주 주상절리대 & 중문색달 해변,Jeju Columnar Jointing & Jungmun Saekdal Beach,"주상절리대 + 중문색달 해변 코스
▪ 중문 주상절리대 (60m 절벽) → 중문색달 해수욕장
▪ 용암이 굳으며 형성된 기하학적 절벽
▪ 서귀포 잠수함 체험 연계 가능","Columnar jointing + Jungmun Saekdal Beach
▪ Jungmun Columnar Jointing (60m cliffs) → Jungmun Saekdal Beach
▪ Geometric cliffs formed by solidifying lava
▪ Seogwipo submarine experience connection available",중문동 주상절리로 36,"36 Jusangjeolli-ro, Jungmun-dong, Seogwipo-si, Jeju",서귀포버스터미널 → 시외버스 → 중문 주상절리 (약 20분),2시간,easy,"성인 2,000원",https://map.naver.com/v5/search/제주주상절리,https://map.kakao.com/link/search/제주주상절리,해당없음,TRUE,
recommend,제주 제주시,제주 아쿠아플라넷 & 머체왓숲길,Jeju Aqua Planet & Mecheot Forest Walk,"제주 아쿠아플라넷 + 머체왓 용암숲 코스
▪ 아쿠아플라넷 제주 (국내 최대 수족관) → 머체왓 용암숲길
▪ 해녀 수중 공연 · 제주 특산 해양생물 전시
▪ 용암이 만든 독특한 숲길 생태 탐방","Jeju Aqua Planet + Mecheot lava forest walk
▪ Aqua Planet Jeju (Korea's largest aquarium) → Mecheot lava forest trail
▪ Haenyeo underwater performance · Jeju endemic marine life exhibit
▪ Unique lava-formed forest ecology walk",성산읍 섭지코지로 95,"95 Seopjikoji-ro, Seongsan-eup, Seogwipo-si, Jeju",제주시 → 렌터카 → 아쿠아플라넷 제주 (약 1시간 10분),4시간,easy,"아쿠아플라넷 성인 42,000원",https://map.naver.com/v5/search/아쿠아플라넷제주,https://map.kakao.com/link/search/아쿠아플라넷제주,https://www.aquaplanet.co.kr/jeju,FALSE,
3hour,제주 제주시,제주 새별오름 & 억새 탐방,Jeju Saebyeol Oreum & Silver Grass Tour,"새별오름 억새 + 일몰 탐방 코스
▪ 새별오름 정상 (519m) → 억새밭 → 서해 일몰 조망
▪ 10~11월 억새 절정 · 제주 억새 명소 1위
▪ 매년 정월대보름 들불축제 개최지","Saebyeol Oreum silver grass + sunset tour
▪ Saebyeol Oreum summit (519m) → silver grass fields → West Sea sunset view
▪ Silver grass peak October–November · Jeju's #1 silver grass spot
▪ Annual Jeongwol Daeboreum Fire Festival venue",애월읍 봉성리 산59-8,"San 59-8 Bongseong-ri, Aewol-eup, Jeju-si, Jeju",제주시 → 렌터카 → 새별오름 (약 30분),2시간,medium,무료,https://map.naver.com/v5/search/새별오름,https://map.kakao.com/link/search/새별오름,해당없음,TRUE,
recommend,제주 제주시,제주 애월 카페거리 & 한담해안 산책,Jeju Aewol Cafe Street & Handam Coastal Walk,"애월 카페거리 + 한담해안 산책 코스
▪ 한담해안 → 애월 카페거리 → 애월항 낙조
▪ 제주 카페 성지 · 오션뷰 카페 밀집
▪ 낮보다 저녁 방문 시 낙조 감성 극대화","Aewol cafe street + Handam coastal walk
▪ Handam coast → Aewol cafe street → Aewol Harbor sunset
▪ Jeju's cafe mecca · ocean view cafes clustered
▪ Evening visit better than daytime for sunset atmosphere",애월읍 한담해안로 일대,"Handam Haean-ro area, Aewol-eup, Jeju-si, Jeju",제주시 → 시외버스 → 애월 (약 30분),3시간,easy,"음료 8,000원~",https://map.naver.com/v5/search/애월카페거리,https://map.kakao.com/link/search/애월카페거리,해당없음,FALSE,
1day,제주 전체,제주 서부 렌터카 드라이브 1일 코스,Jeju West Side Rental Car Drive One-Day Course,"제주 서부 렌터카 드라이브 당일 코스
▪ 애월 → 협재 → 한림 → 산방산 → 중문 → 서귀포
▪ 약 100km · 소요시간 8~10시간
▪ 렌터카 필수 · 오션뷰 드라이브 코스","Jeju west side full-day rental car drive
▪ Aewol → Hyeopjae → Hallim → Sanbangsan → Jungmun → Seogwipo
▪ Approx. 100km · 8–10 hours
▪ Rental car required · ocean view drive course",제주시 공항 출발 → 서부 해안도로,Starting from Jeju Airport → West coastal road,※ 렌터카 필수 — 제주공항 렌터카 센터 출발,10시간,easy,"렌터카 50,000~100,000원/일",https://map.naver.com/v5/search/제주+협재해수욕장,https://map.kakao.com/link/search/제주+협재해수욕장,해당없음,TRUE,
3hour,제주 서귀포,제주 해녀 체험 & 전복 요리 클래스,Jeju Haenyeo Experience & Abalone Cooking Class,"제주 해녀 체험 + 전복 요리 클래스
▪ 해녀 문물 배우기 → 전복 다이빙 체험 → 전복 직접 요리
▪ 유네스코 인류무형문화유산 해녀 문화
▪ 서귀포 연안 해녀 마을 직접 참여","Jeju haenyeo (female diver) experience + abalone cooking class
▪ Learn haenyeo culture → abalone diving experience → cook abalone yourself
▪ UNESCO Intangible Cultural Heritage haenyeo culture
▪ Participate directly in Seogwipo coastal haenyeo village",대정읍 해녀마을 일대,"Haenyeo village area, Daejeong-eup, Seogwipo-si, Jeju",서귀포버스터미널 → 렌터카 또는 택시 → 해녀마을 (약 30분),3시간,medium,"80,000~120,000원",https://map.naver.com/v5/search/제주+해녀체험,https://map.kakao.com/link/search/제주+해녀체험,해당없음,FALSE,
nightview,제주 제주시,제주 별빛 오름 야간 탐방 & 별 관측,Jeju Stargazing Oreum Night Tour,"제주 오름 야간 별 관측 코스
▪ 저지오름 또는 따라비오름 야간 탐방
▪ 빛공해 없는 제주 오름 정상 은하수 관측
▪ 쌍안경·별자리 앱 지참 권장","Jeju oreum night stargazing course
▪ Jeoji Oreum or Ttalabi Oreum night exploration
▪ Milky Way viewing from oreum summit with minimal light pollution
▪ Binoculars & star map app recommended",한경면 저지리 산51 (저지오름),"San 51 Jeoji-ri, Hangyeong-myeon, Jeju-si, Jeju (Jeoji Oreum)",※ 렌터카 필수 — 제주시 출발 약 50분,2시간,easy,무료,https://map.naver.com/v5/search/저지오름,https://map.kakao.com/link/search/저지오름,해당없음,TRUE,
recommend,제주 서귀포,제주 한라수목원 & 절물자연휴양림,Jeju Halla Arboretum & Jeolmul Natural Recreation Forest,"제주 한라수목원 + 절물자연휴양림 코스
▪ 한라수목원 → 삼나무 숲길 → 절물자연휴양림
▪ 무료 입장 · 제주시민 힐링 산책 1번지
▪ 삼나무 피톤치드 숲욕 · 족욕 시설 운영","Jeju Halla Arboretum + Jeolmul Natural Recreation Forest
▪ Halla Arboretum → cedar forest path → Jeolmul Recreation Forest
▪ Free admission · Jeju citizens' #1 healing walk
▪ Cedar phytoncide forest bath · foot bath facilities",연동 수목원길 72,"72 Sumokwon-gil, Yeon-dong, Jeju-si, Jeju",제주시 → 시내버스 → 한라수목원 (약 20분),2시간,easy,무료,https://map.naver.com/v5/search/한라수목원,https://map.kakao.com/link/search/한라수목원,해당없음,TRUE,
3hour,제주 서귀포,제주 이중섭 거리 & 서귀포 문화 탐방,Jeju Lee Jungseop Street & Seogwipo Cultural Tour,"서귀포 이중섭 문화거리 탐방
▪ 이중섭 미술관 → 이중섭 거리 → 서귀포 매일올레시장
▪ 한국 근현대 화가 이중섭 피난 거주지
▪ 은지화·황소 그림 원화 전시 관람","Seogwipo Lee Jungseop cultural street tour
▪ Lee Jungseop Art Museum → Lee Jungseop Street → Seogwipo Maeil Olle Market
▪ Residence of modern Korean painter Lee Jungseop during wartime
▪ Foil paintings & bull paintings original works viewing",서귀포시 이중섭로 27-3,"27-3 Yi Jungseop-ro, Seogwipo-si, Jeju",서귀포버스터미널 → 시내버스 → 이중섭 거리 (약 10분),2시간,easy,"미술관 성인 1,000원",https://map.naver.com/v5/search/이중섭미술관,https://map.kakao.com/link/search/이중섭미술관,해당없음,TRUE,
1day,제주 전체,제주 동부 핵심 1일 코스,Jeju East Side Core One-Day Course,"제주 동부 핵심 명소 하루 완주
▪ 성산일출봉 → 섭지코지 → 우도 → 만장굴 → 김녕해변
▪ 렌터카로 약 80km · 8~10시간
▪ 유네스코 세계자연유산 2개 당일 방문 가능","Jeju east side core sites full-day tour
▪ Seongsan Ilchulbong → Seopjikoji → Udo Island → Manjanggul → Gimnyeong Beach
▪ Rental car ~80km · 8–10 hours
▪ Two UNESCO World Natural Heritage sites in one day",성산읍 일출로 284-12 (성산일출봉 출발),"Starting from Seongsan Ilchulbong, Jeju",※ 렌터카 필수 — 제주공항 출발 약 1시간 → 성산일출봉,10시간,medium,"렌터카 50,000원~ + 입장료 합산 약 20,000원",https://map.naver.com/v5/search/성산일출봉,https://map.kakao.com/link/search/성산일출봉,해당없음,TRUE,
